16,81,15,1410840
16,82,15,1411896
16,81,15,1412952
16,82,14,1415792
16,82,15,1426712
16,83,15,1437632
16,83,15,1448552
16,83,15,1459472
16,83,15,1470392
16,83,15,1481312
16,84,15,1492232
16,83,15,1503152
16,83,15,1514072
16,83,15,1524992
16,82,15,1535912
16,83,15,1546832
16,82,15,1557752
16,82,15,1568672
16,82,14,1579592
16,80,15,1590512
16,80,14,1601432
16,79,14,1612352
16,78,15,1623272
16,78,15,1634192
16,77,15,1645112
16,77,15,1656032
16,77,14,1666952
16,77,14,1677872
16,76,15,1688792
16,77,15,1699712
16,77,15,1710632
16,77,15,1721552
17,78,15,1732472
16,79,15,1743392
16,80,14,1754312
16,80,15,1765232
16,81,15,1776152
16,82,15,1787072
16,83,15,1797992
16,83,14,1808912
17,83,15,1819832
16,83,14,1830752
16,84,15,1841672
16,83,15,1852592
16,82,15,1863512
16,81,15,1874432
16,81,15,1885352
16,80,15,1896272
16,80,15,1907192
16,80,15,1918112
16,80,15,1929032
16,80,15,1939952
16,79,15,1950872
16,79,15,1961792
16,80,15,1972712
16,79,15,1983632
17,78,15,1994552
16,78,15,2005472
16,79,14,2016392
16,78,15,2027312
16,77,15,2038232
16,76,15,2049152
17,76,15,2060072
16,76,15,2070992
16,75,15,2081912
16,75,15,2092832
16,75,15,2103752
16,74,15,2114672
16,75,15,2125592
16,74,15,2136512
17,73,14,2147432
16,73,15,2158352
16,71,15,2169272
16,70,15,2180192
16,69,14,2191112
16,68,14,2202032
16,68,15,2212952
16,67,15,2223872
16,67,15,2234792
16,66,14,2245712
16,66,15,2256632
16,65,15,2267552
16,65,15,2278472
16,65,15,2289392
16,64,15,2300312
16,64,15,2311232
16,63,14,2322152
16,63,14,2333072
16,63,15,2343992
16,63,14,2354912
16,63,15,2365832
16,63,14,2376752
16,63,15,2387672
16,63,14,2398592
16,65,14,2409512
16,66,14,2420432
16,65,15,2431352
16,65,15,2442272
16,64,15,2453192
16,63,14,2464112
16,63,15,2475032
16,62,15,2485952
16,61,15,2496872
16,61,15,2507796
16,62,15,2518712
16,61,15,2529632
16,61,14,2540556
16,60,14,2551472
16,61,14,2562392
16,61,15,2573316
16,61,14,2584232
16,61,14,2595152
15,61,14,2606072
16,62,14,2616992
16,60,14,2627912
16,61,15,2638832
16,60,14,2649752
16,63,14,2660672
16,61,14,2671592
16,61,14,2682512
16,61,14,2693432
16,60,15,2704352
16,60,14,2715272
17,63,20,2726192
19,68,21,2737112
20,73,25,2748032
22,71,29,2758952
22,69,29,2769872
25,73,28,2780792
24,72,29,2791712
23,73,26,2802632
26,79,30,2813552
25,82,29,2824472
27,82,31,2835392
29,87,31,2846312
28,88,29,2857232
29,91,28,2868152
31,95,33,2879072
29,95,32,2889992
34,98,38,2900912
31,103,41,2912352
32,109,40,2923792
32,124,38,2935232
43,127,37,2946672
48,151,42,2958112
58,205,40,2969552
175,237,39,2981512
212,310,36,2993472
356,388,33,3005432
392,389,32,3017392
345,384,31,3029352
321,424,32,3041312
338,480,43,3053272
401,460,44,3065232
397,484,42,3077192
389,550,41,3089152
386,527,42,3101112
363,566,38,3113072
330,536,35,3125032
281,531,32,3136992
242,512,29,3148952
211,471,26,3160912
179,431,24,3172872
153,392,23,3184832
131,356,21,3196792
112,319,20,3208752
97,286,19,3220192
85,256,18,3231632
74,232,18,3243072
64,211,17,3254512
57,189,17,3265952
51,170,16,3277392
45,152,16,3288832
41,136,16,3300272
37,125,16,3311712
34,115,16,3323152
32,107,15,3334592
29,101,15,3346032
28,97,15,3356952
26,95,15,3367872
25,93,15,3378792
24,92,15,3389712
23,91,15,3400632
22,90,15,3411552
21,90,16,3422472
21,90,15,3433392
20,89,15,3444312
19,90,15,3455232
19,90,15,3466152
18,91,15,3477072
18,92,15,3487992
18,92,15,3498912
17,92,15,3509832
17,93,15,3520752
18,93,15,3531672
17,93,15,3542592
17,93,14,3553512
17,92,15,3564432
17,93,15,3575352
16,93,15,3586272
17,92,15,3597192
17,93,15,3608112
17,93,15,3619032
17,93,15,3629952
16,92,14,3640872
16,92,15,3651792
16,92,15,3662712
17,91,15,3673632
16,89,15,3684552
16,89,15,3695472
16,88,14,3706392
17,87,15,3717312
16,87,15,3728232
16,87,14,3739152
16,85,15,3750072
17,85,15,3760992
16,83,15,3771912
16,83,15,3782832
16,82,15,3793752
17,80,15,3804672
16,79,15,3815592
16,79,15,3826512
16,76,14,3837432
17,76,15,3848352
16,75,15,3859272
16,75,15,3870192
16,75,15,3881112
17,74,15,3892032
16,74,15,3902952
16,75,15,3913872
16,73,15,3924792
16,73,15,3935712
16,73,14,3946632
16,72,15,3957552
16,72,14,3968472
16,71,15,3979392
16,71,15,3990312
16,71,15,4001232
16,70,15,4012152
16,70,15,4023072
16,69,14,4033992
16,69,14,4044912
16,68,15,4055832
16,67,15,4066752
16,67,15,4077672
16,66,15,4088592
16,65,14,4099512
16,64,15,4110432
16,64,15,4121352
16,63,14,4132272
16,62,14,4143192
16,61,15,4154112
16,60,15,4165032
16,61,14,4175952
16,60,14,4186872
16,59,15,4197792
16,58,14,4208712
16,59,15,4219632
16,58,15,4230552
16,58,15,4241472
16,58,14,4252392
16,58,15,4263312
16,58,14,4274232
16,57,15,4285152
16,56,15,4296072
16,56,15,4306992
16,56,15,4317912
16,55,15,4328832
16,54,15,4339752
16,55,14,4350672
16,54,14,4361592
16,55,15,4372512
16,54,14,4383432
16,54,15,4394352
16,54,14,4405272
16,53,15,4416192
16,52,15,4427112
16,52,15,4438036
16,51,14,4448952
16,51,14,4459872
16,50,14,4470796
16,50,15,4481712
16,50,15,4492632
16,50,14,4503552
16,48,15,4514472
16,49,15,4525392
16,49,14,4536312
16,48,15,4547232
16,49,14,4558152
16,49,15,4569072
16,49,14,4579992
16,50,15,4590912
16,49,15,4601832
16,49,15,4612752
16,49,15,4623672
16,49,14,4634592
16,49,15,4645512
16,49,14,4656432
16,49,15,4667352
16,49,14,4678272
