11.0,17.0,115.0
11.0,17.0,132.0
10.0,17.0,146.0
11.0,17.0,192.0
10.0,17.0,202.0
10.0,17.0,233.0
10.0,17.0,247.0
10.0,17.0,294.0
11.0,17.0,327.0
11.0,17.0,356.0
11.0,17.0,341.0
12.0,17.0,365.0
12.0,17.0,366.0
11.0,17.0,369.0
12.0,17.0,353.0
14.0,18.0,417.0
27.0,18.0,418.0
27.0,18.0,458.0
24.0,18.0,462.0
29.0,18.0,420.0
38.0,26.0,396.0
67.0,58.0,349.0
127.0,99.0,316.0
176.0,164.0,288.0
194.0,182.0,259.0
279.0,246.0,237.0
363.0,253.0,215.0
431.0,231.0,211.0
480.0,269.0,191.0
449.0,270.0,184.0
444.0,264.0,165.0
421.0,233.0,159.0
397.0,205.0,154.0
442.0,184.0,146.0
404.0,170.0,130.0
397.0,155.0,134.0
390.0,162.0,131.0
366.0,148.0,128.0
387.0,134.0,122.0
408.0,119.0,112.0
359.0,106.0,122.0
314.0,94.0,119.0
274.0,85.0,115.0
243.0,76.0,127.0
219.0,68.0,116.0
200.0,62.0,113.0
181.0,56.0,120.0
168.0,51.0,120.0
157.0,47.0,109.0
146.0,43.0,104.0
137.0,40.0,92.0
126.0,37.0,95.0
115.0,34.0,92.0
107.0,32.0,88.0
97.0,30.0,80.0
86.0,29.0,75.0
77.0,27.0,73.0
69.0,26.0,68.0
60.0,25.0,62.0
53.0,24.0,71.0
47.0,23.0,68.0
41.0,22.0,70.0
36.0,22.0,64.0
32.0,21.0,62.0
29.0,20.0,63.0
26.0,20.0,58.0
23.0,20.0,59.0
21.0,19.0,56.0
19.0,19.0,51.0
18.0,19.0,59.0
17.0,18.0,53.0
16.0,18.0,49.0
15.0,18.0,51.0
14.0,18.0,51.0
13.0,18.0,53.0
13.0,18.0,50.0
12.0,18.0,54.0
12.0,17.0,54.0
11.0,17.0,55.0
11.0,17.0,61.0
10.0,17.0,64.0
10.0,17.0,67.0
10.0,17.0,67.0
10.0,17.0,71.0
10.0,17.0,73.0
10.0,17.0,78.0
9.0,17.0,81.0
9.0,17.0,81.0
9.0,17.0,85.0
9.0,17.0,87.0
9.0,17.0,90.0
9.0,17.0,92.0
9.0,17.0,93.0
9.0,17.0,96.0
9.0,17.0,97.0
9.0,17.0,101.0
9.0,17.0,103.0
9.0,17.0,99.0
9.0,17.0,100.0
9.0,17.0,100.0
