8.0,18.0,195.0
8.0,18.0,272.0
9.0,18.0,342.0
10.0,18.0,352.0
10.0,18.0,345.0
9.0,17.0,361.0
12.0,17.0,438.0
14.0,19.0,511.0
13.0,18.0,499.0
13.0,18.0,533.0
14.0,19.0,563.0
15.0,18.0,575.0
19.0,18.0,608.0
24.0,24.0,640.0
26.0,23.0,669.0
28.0,24.0,703.0
29.0,23.0,732.0
28.0,22.0,764.0
28.0,24.0,746.0
32.0,24.0,794.0
31.0,23.0,819.0
29.0,23.0,811.0
30.0,22.0,723.0
30.0,21.0,730.0
29.0,21.0,669.0
27.0,20.0,676.0
25.0,20.0,674.0
26.0,20.0,601.0
24.0,19.0,542.0
24.0,19.0,474.0
23.0,19.0,416.0
22.0,18.0,367.0
21.0,18.0,320.0
23.0,18.0,278.0
21.0,18.0,242.0
20.0,18.0,210.0
20.0,17.0,185.0
18.0,17.0,164.0
17.0,17.0,147.0
17.0,17.0,133.0
16.0,18.0,119.0
15.0,18.0,109.0
14.0,21.0,98.0
13.0,21.0,88.0
13.0,20.0,79.0
12.0,20.0,70.0
12.0,19.0,67.0
11.0,19.0,60.0
11.0,19.0,55.0
10.0,18.0,51.0
10.0,18.0,46.0
10.0,18.0,44.0
10.0,18.0,43.0
9.0,18.0,42.0
9.0,18.0,40.0
9.0,17.0,43.0
9.0,17.0,42.0
9.0,17.0,43.0
9.0,17.0,42.0
8.0,17.0,40.0
9.0,17.0,39.0
8.0,17.0,37.0
8.0,17.0,34.0
8.0,17.0,31.0
8.0,17.0,30.0
8.0,17.0,28.0
8.0,17.0,27.0
8.0,17.0,27.0
8.0,17.0,27.0
8.0,17.0,25.0
8.0,17.0,24.0
8.0,17.0,23.0
8.0,17.0,24.0
8.0,18.0,27.0
8.0,21.0,27.0
8.0,21.0,28.0
8.0,20.0,28.0
8.0,20.0,28.0
8.0,19.0,28.0
8.0,19.0,29.0
8.0,19.0,31.0
8.0,19.0,32.0
8.0,20.0,36.0
8.0,19.0,35.0
8.0,19.0,36.0
8.0,19.0,36.0
8.0,18.0,37.0
8.0,18.0,37.0
8.0,18.0,38.0
8.0,18.0,41.0
8.0,18.0,40.0
8.0,17.0,41.0
8.0,17.0,41.0
8.0,17.0,42.0
8.0,17.0,44.0
8.0,17.0,43.0
8.0,17.0,42.0
8.0,17.0,42.0
8.0,17.0,41.0
8.0,17.0,41.0
