38.0,18.0,497.0
34.0,18.0,536.0
42.0,21.0,486.0
60.0,30.0,467.0
138.0,38.0,437.0
173.0,67.0,394.0
255.0,89.0,347.0
366.0,148.0,315.0
413.0,154.0,282.0
458.0,159.0,270.0
455.0,191.0,243.0
508.0,198.0,229.0
512.0,193.0,214.0
493.0,191.0,208.0
486.0,218.0,200.0
533.0,317.0,208.0
555.0,354.0,215.0
550.0,361.0,257.0
532.0,367.0,241.0
540.0,352.0,244.0
551.0,335.0,251.0
559.0,309.0,261.0
551.0,272.0,283.0
511.0,244.0,262.0
487.0,215.0,292.0
469.0,192.0,260.0
425.0,181.0,257.0
397.0,178.0,234.0
361.0,177.0,221.0
375.0,187.0,204.0
380.0,188.0,202.0
403.0,186.0,214.0
410.0,169.0,194.0
391.0,154.0,202.0
358.0,137.0,194.0
336.0,122.0,195.0
312.0,109.0,189.0
298.0,100.0,192.0
288.0,92.0,185.0
285.0,85.0,193.0
284.0,78.0,191.0
291.0,70.0,180.0
282.0,66.0,181.0
278.0,61.0,179.0
269.0,64.0,177.0
274.0,74.0,173.0
274.0,83.0,171.0
248.0,98.0,167.0
253.0,114.0,167.0
240.0,120.0,154.0
233.0,127.0,147.0
233.0,139.0,145.0
215.0,133.0,135.0
245.0,132.0,135.0
263.0,122.0,128.0
242.0,123.0,121.0
245.0,110.0,111.0
231.0,102.0,112.0
218.0,91.0,112.0
204.0,82.0,108.0
205.0,74.0,106.0
196.0,66.0,95.0
200.0,62.0,93.0
183.0,57.0,92.0
189.0,52.0,92.0
188.0,48.0,97.0
206.0,45.0,90.0
202.0,42.0,88.0
202.0,39.0,89.0
192.0,36.0,84.0
179.0,34.0,81.0
187.0,32.0,78.0
184.0,30.0,79.0
167.0,28.0,78.0
155.0,27.0,72.0
145.0,26.0,77.0
136.0,25.0,73.0
125.0,24.0,71.0
128.0,23.0,64.0
131.0,22.0,64.0
124.0,22.0,72.0
120.0,21.0,68.0
114.0,21.0,61.0
103.0,20.0,61.0
92.0,20.0,60.0
82.0,20.0,58.0
76.0,19.0,55.0
79.0,19.0,64.0
69.0,19.0,58.0
71.0,19.0,58.0
62.0,18.0,55.0
55.0,18.0,53.0
48.0,18.0,56.0
