199.0,30.0,220.0
207.0,46.0,197.0
344.0,51.0,183.0
342.0,145.0,175.0
385.0,159.0,158.0
425.0,249.0,145.0
465.0,410.0,173.0
457.0,442.0,179.0
492.0,432.0,214.0
477.0,475.0,219.0
490.0,442.0,253.0
480.0,461.0,238.0
536.0,441.0,237.0
493.0,419.0,219.0
511.0,496.0,208.0
499.0,523.0,209.0
528.0,605.0,202.0
506.0,701.0,190.0
494.0,773.0,177.0
457.0,874.0,178.0
432.0,962.0,174.0
389.0,977.0,168.0
370.0,977.0,161.0
352.0,977.0,158.0
336.0,977.0,154.0
344.0,977.0,156.0
366.0,977.0,157.0
354.0,977.0,168.0
324.0,977.0,160.0
330.0,977.0,171.0
302.0,977.0,161.0
302.0,977.0,154.0
312.0,978.0,146.0
337.0,977.0,142.0
313.0,978.0,132.0
314.0,972.0,139.0
295.0,930.0,133.0
296.0,905.0,131.0
279.0,844.0,126.0
267.0,805.0,116.0
276.0,762.0,105.0
279.0,720.0,103.0
264.0,681.0,93.0
258.0,635.0,87.0
247.0,607.0,89.0
253.0,570.0,86.0
249.0,541.0,85.0
252.0,513.0,78.0
237.0,491.0,79.0
223.0,463.0,77.0
228.0,443.0,88.0
234.0,414.0,82.0
229.0,390.0,75.0
217.0,372.0,70.0
199.0,352.0,69.0
240.0,329.0,65.0
216.0,306.0,62.0
221.0,285.0,56.0
217.0,261.0,53.0
196.0,241.0,52.0
206.0,225.0,52.0
199.0,203.0,50.0
206.0,193.0,50.0
207.0,175.0,49.0
214.0,162.0,47.0
217.0,155.0,49.0
220.0,143.0,52.0
237.0,128.0,52.0
238.0,115.0,53.0
244.0,107.0,54.0
238.0,99.0,59.0
235.0,98.0,60.0
254.0,91.0,56.0
235.0,81.0,55.0
223.0,75.0,50.0
207.0,68.0,48.0
189.0,62.0,50.0
184.0,58.0,61.0
179.0,54.0,66.0
178.0,50.0,63.0
156.0,46.0,60.0
150.0,43.0,62.0
143.0,40.0,62.0
138.0,37.0,61.0
154.0,38.0,60.0
159.0,35.0,64.0
141.0,33.0,64.0
136.0,31.0,61.0
133.0,30.0,57.0
129.0,28.0,55.0
132.0,27.0,57.0
144.0,26.0,53.0
136.0,25.0,49.0
134.0,24.0,48.0
143.0,23.0,48.0
131.0,23.0,48.0
118.0,22.0,51.0
118.0,21.0,60.0
126.0,21.0,58.0
125.0,20.0,59.0
114.0,20.0,58.0
109.0,20.0,56.0
98.0,20.0,54.0
88.0,19.0,52.0
84.0,19.0,52.0
76.0,19.0,54.0
69.0,19.0,51.0
64.0,18.0,50.0
57.0,19.0,48.0
53.0,18.0,47.0
60.0,18.0,46.0
62.0,22.0,48.0
59.0,21.0,46.0
51.0,22.0,45.0
46.0,25.0,43.0
44.0,28.0,42.0
42.0,31.0,41.0
39.0,36.0,39.0
36.0,42.0,37.0
38.0,49.0,38.0
34.0,55.0,36.0
32.0,60.0,37.0
31.0,65.0,38.0
29.0,78.0,36.0
37.0,80.0,35.0
37.0,87.0,35.0
33.0,92.0,34.0
33.0,99.0,32.0
29.0,110.0,31.0
27.0,113.0,33.0
25.0,120.0,31.0
23.0,129.0,31.0
22.0,136.0,29.0
20.0,138.0,29.0
18.0,144.0,30.0
17.0,149.0,30.0
16.0,157.0,31.0
17.0,160.0,30.0
17.0,161.0,29.0
16.0,163.0,29.0
15.0,167.0,27.0
17.0,175.0,26.0
17.0,175.0,29.0
16.0,176.0,27.0
15.0,181.0,29.0
14.0,183.0,29.0
15.0,190.0,28.0
14.0,189.0,28.0
13.0,192.0,31.0
13.0,193.0,33.0
12.0,194.0,31.0
12.0,196.0,32.0
12.0,200.0,31.0
11.0,198.0,33.0
12.0,203.0,31.0
11.0,200.0,31.0
18.0,202.0,30.0
17.0,201.0,33.0
16.0,201.0,32.0
15.0,201.0,31.0
14.0,202.0,30.0
14.0,201.0,29.0
14.0,200.0,28.0
13.0,199.0,27.0
14.0,205.0,28.0
14.0,198.0,29.0
13.0,195.0,28.0
12.0,196.0,28.0
12.0,190.0,31.0
12.0,187.0,32.0
11.0,183.0,30.0
12.0,180.0,31.0
11.0,178.0,32.0
11.0,174.0,32.0
11.0,171.0,33.0
11.0,176.0,34.0
11.0,167.0,35.0
10.0,162.0,33.0
10.0,161.0,34.0
10.0,155.0,32.0
10.0,151.0,32.0
10.0,147.0,32.0
10.0,144.0,32.0
10.0,140.0,33.0
10.0,135.0,34.0
10.0,131.0,36.0
10.0,129.0,36.0
9.0,125.0,34.0
9.0,119.0,32.0
9.0,117.0,32.0
10.0,112.0,32.0
10.0,107.0,35.0
10.0,104.0,35.0
10.0,100.0,37.0
10.0,99.0,39.0
10.0,93.0,38.0
10.0,90.0,38.0
10.0,87.0,36.0
10.0,86.0,36.0
10.0,84.0,34.0
10.0,78.0,34.0
10.0,74.0,35.0
10.0,70.0,36.0
10.0,66.0,36.0
10.0,62.0,35.0
10.0,57.0,35.0
9.0,56.0,35.0
10.0,55.0,34.0
10.0,51.0,37.0
10.0,51.0,36.0
10.0,47.0,39.0
10.0,49.0,40.0
9.0,45.0,39.0
9.0,43.0,42.0
11.0,41.0,42.0
10.0,38.0,40.0
10.0,36.0,37.0
10.0,33.0,37.0
10.0,32.0,38.0
10.0,30.0,39.0
10.0,28.0,36.0
10.0,29.0,35.0
10.0,28.0,38.0
10.0,30.0,38.0
10.0,28.0,40.0
10.0,27.0,40.0
10.0,26.0,38.0
10.0,25.0,36.0
9.0,24.0,35.0
9.0,23.0,35.0
9.0,22.0,38.0
9.0,22.0,36.0
9.0,21.0,34.0
9.0,21.0,36.0
9.0,20.0,35.0
9.0,20.0,33.0
9.0,20.0,33.0
9.0,19.0,33.0
9.0,19.0,32.0
9.0,19.0,31.0
9.0,19.0,29.0
9.0,19.0,31.0
9.0,19.0,29.0
9.0,18.0,27.0
9.0,18.0,30.0
9.0,18.0,28.0
9.0,18.0,28.0
9.0,18.0,27.0
9.0,18.0,28.0
9.0,18.0,28.0
9.0,18.0,28.0
9.0,18.0,27.0
9.0,18.0,27.0
9.0,18.0,29.0
9.0,18.0,30.0
9.0,18.0,29.0
9.0,18.0,27.0
9.0,18.0,26.0
9.0,18.0,28.0
9.0,18.0,26.0
9.0,18.0,26.0
9.0,18.0,29.0
9.0,18.0,29.0
9.0,18.0,29.0
9.0,18.0,28.0
9.0,18.0,27.0
9.0,18.0,28.0
9.0,18.0,32.0
9.0,18.0,33.0
9.0,17.0,33.0
9.0,17.0,33.0
9.0,17.0,33.0
9.0,18.0,31.0
9.0,17.0,35.0
9.0,17.0,37.0
9.0,17.0,36.0
9.0,17.0,38.0
9.0,18.0,38.0
9.0,18.0,37.0
9.0,17.0,41.0
9.0,17.0,42.0
9.0,17.0,39.0
9.0,17.0,42.0
9.0,18.0,42.0
9.0,17.0,42.0
9.0,18.0,42.0
9.0,17.0,42.0
9.0,17.0,42.0
9.0,17.0,42.0
9.0,18.0,44.0
9.0,17.0,41.0
9.0,17.0,44.0
9.0,17.0,44.0
9.0,17.0,40.0
9.0,17.0,43.0
9.0,17.0,42.0
9.0,17.0,41.0
9.0,17.0,40.0
9.0,17.0,39.0
9.0,17.0,39.0
