23.926666666666666,130,111,4.891489207456832,3.12624178424694,70.19333333333333,602,96,8.378146175218795,34.35233467881243,167.18,1099,62,12.929810516786393,180.93413359313567,lw
30.006666666666668,195,94,5.477834121864833,8.755961197040078,48.63333333333333,360,104,6.9737603438412865,11.279582280549898,157.97333333333333,1084,69,12.5687443021701,90.97879375862973,lw
20.273333333333333,134,118,4.5025918461851875,2.1298698713644213,49.75333333333333,530,81,7.053604279610059,3.1569324033660053,122.7,965,73,11.077003204838391,18.97987437888262,lw
21.82,128,123,4.671188285650665,4.29411159211793,48.67333333333333,517,71,6.976627647605492,3.2111540863613,169.46666666666667,1306,72,13.017936344392941,27.729139374426932,lw
14.72,96,126,3.8366652186501757,0.6606729369474559,40.63333333333333,402,105,6.3744280789207535,4.5326501307438,136.95333333333335,1187,69,11.70270623972649,49.60091060917548,lw
15.726666666666667,160,131,3.965686153324121,0.8503074046317333,65.17333333333333,695,87,8.073000268384321,8.936144399576802,127.71333333333334,1066,73,11.301032401215977,24.528036183993766,lw
14.32,166,124,3.7841775856849003,0.5610201490070048,39.54666666666667,372,82,6.288614049746308,1.418178435847422,121.43333333333334,905,70,11.019679366176375,15.377381294883401,lw
10.46,76,141,3.234192325759246,0.08066871651409598,44.833333333333336,417,96,6.695769808866889,3.9666073257358803,131.17333333333335,1383,68,11.453092740973215,29.280302229877417,lw
14.72,122,119,3.8366652186501757,0.7739569203520849,52.95333333333333,550,92,7.276904103623555,6.8688695859710895,111.45333333333333,982,70,10.557146078999445,21.60730833200824,lw
10.893333333333333,50,137,3.3005050118630836,0.12625545938201016,28.846666666666668,202,115,5.370909296075169,1.0935856950671532,110.68,1110,63,10.520456263869928,33.042952998814606,lw
13.933333333333334,67,135,3.7327380477785117,0.5368439482874837,45.56,453,83,6.749814812274482,2.1336584914545242,103.6,815,89,10.178408519999577,17.306279699451245,lw
14.493333333333334,84,124,3.807011076071796,0.6649764457345407,39.85333333333333,409,75,6.312949653952052,1.7221626458093617,89.19333333333333,895,68,9.44422221960778,10.13475402250274,lw
12.573333333333334,57,132,3.5458896391925867,0.2827887410382025,28.85333333333333,221,100,5.371529887595649,0.6653047222081746,86.74666666666667,856,63,9.313789060670564,9.297403222768859,lw
16.293333333333333,103,124,4.036500134192161,1.1445848566909338,62.13333333333333,627,82,7.882470002057308,9.280191121674642,149.34,1226,75,12.220474622534102,24.78054268987835,lw
12.366666666666667,73,123,3.5166271719741156,0.20873279817925272,46.79333333333334,489,82,6.8405652787860545,2.014323378511393,94.9,700,83,9.741663102366044,7.297251575778941,lw
13.96,70,131,3.736308338453881,0.45140647710256365,87.76666666666667,1040,75,9.368386556214825,3.056129499574858,129.72666666666666,1195,78,11.389761484186868,9.98211185869962,lw
17.9,104,125,4.230839160261236,1.3870006355204862,108.17333333333333,1170,64,10.400641005886769,6.828725362401724,141.48,1210,73,11.894536560959406,15.815378700735488,lw
14.973333333333333,74,124,3.8695391629150535,0.7237141162917805,53.57333333333333,517,84,7.319380665967123,1.8710473901136295,113.02,893,82,10.631086491981899,13.64165429256136,lw
18.76,164,113,4.331281565541543,1.9733900780728506,91.2,1065,61,9.549869109050658,13.798288427725897,132.23333333333332,1224,69,11.499275339486976,39.7869319590707,lw
16.38,133,128,4.047221268969612,0.9694088135046622,117.56,1223,68,10.84250893474384,9.194859652448262,162.76666666666668,1422,69,12.758004023618533,24.31126351576027,lw
21.56,149,117,4.64327470649756,3.0295431163274205,70.62666666666667,728,79,8.403967317087012,6.750827851394577,132.09333333333333,1118,75,11.493186387305016,12.211366713025356,lw
22.85333333333333,144,119,4.7805160111993485,2.260446188167406,99.62666666666667,1036,83,9.981315878513547,14.634837451915145,183.47333333333333,1238,82,13.54523286375444,35.08615824887183,lw
17.746666666666666,115,122,4.212679274127888,1.5289541596355054,104.38666666666667,1251,83,10.216979331811661,8.6594366428789,154.24666666666667,1191,81,12.419608152702189,34.38915185361211,lw
18.113333333333333,224,114,4.255976190409591,1.3704869838291156,65.79333333333334,737,57,8.111308977799657,12.24319294111925,121.50666666666666,1038,66,11.023006244517267,34.495868335717475,lw
25.8,202,91,5.079370039680118,5.474118155210068,128.48,1341,63,11.334901852243803,8.967868736511212,136.44666666666666,1308,72,11.681038766593776,26.96050753098807,lw
14.393333333333333,111,120,3.7938546800494786,0.6773536099621714,47.66,540,80,6.903622237637283,5.547398316153296,132.14,1127,67,11.495216396397241,38.00555872669301,lw
17.34,114,118,4.164132562731402,1.3917830978155177,94.12,1102,65,9.701546268507922,8.339380280795664,101.81333333333333,947,87,10.090259329340022,12.294244122068775,lw
17.86,113,125,4.226109321823087,1.5139972840050857,75.97333333333333,805,71,8.716268314670753,3.7104996691049994,111.98666666666666,819,75,10.58237528472066,16.830023673642348,lw
