17,62,14,1410840
16,63,15,1411896
17,62,15,1412952
17,63,15,1415792
16,63,15,1426712
16,62,14,1437632
16,62,14,1448552
16,62,15,1459472
17,61,15,1470392
16,61,14,1481312
16,60,15,1492232
16,58,14,1503152
16,58,14,1514072
16,58,14,1524992
16,57,14,1535912
16,55,14,1546832
16,55,14,1557752
16,54,14,1568672
16,53,14,1579592
16,52,14,1590512
16,51,15,1601432
16,50,14,1612352
16,50,15,1623272
16,50,14,1634192
16,50,15,1645112
16,51,14,1656032
17,51,14,1666952
16,50,14,1677872
17,50,14,1688792
17,50,15,1699712
17,50,15,1710632
16,49,15,1721552
16,50,14,1732472
16,50,14,1743392
17,51,14,1754312
16,52,14,1765232
16,53,14,1776152
16,53,15,1787072
17,55,15,1797992
16,55,15,1808912
16,56,14,1819832
16,61,15,1830752
16,62,14,1841672
17,63,15,1852592
16,70,15,1863512
16,69,15,1874432
16,69,20,1885352
17,75,32,1896272
16,92,32,1907192
20,110,31,1918632
20,124,51,1930072
27,129,73,1941516
30,119,86,1952952
36,140,119,1964912
41,154,137,1976872
52,153,212,1988832
81,161,255,2000792
81,165,278,2012752
97,181,320,2024712
150,217,419,2037192
148,220,470,2049672
158,222,452,2062152
227,224,406,2074636
279,209,403,2087112
328,202,415,2099592
361,195,456,2112072
373,189,533,2124552
383,179,576,2137032
413,177,581,2149512
409,169,625,2161992
393,164,668,2174472
375,167,648,2186952
370,167,611,2199432
336,247,529,2211912
324,289,463,2224392
306,359,403,2236872
288,357,347,2249352
256,323,291,2261832
253,355,244,2274316
222,350,203,2286792
190,350,170,2299272
171,325,142,2311752
147,326,124,2324232
125,329,111,2336712
107,326,104,2349192
95,323,101,2361152
84,317,102,2373112
79,313,108,2385072
70,307,116,2397032
63,292,117,2408992
59,283,128,2420952
56,276,136,2432912
57,265,142,2444872
56,252,145,2456832
55,242,148,2468792
50,234,150,2480752
53,222,148,2492712
55,213,148,2504672
60,200,149,2516632
67,197,149,2528592
73,195,149,2540556
75,190,146,2552512
77,185,144,2564472
75,181,141,2576432
71,177,137,2588392
67,175,134,2600352
60,173,130,2612312
65,170,128,2624272
62,166,126,2636232
66,161,123,2648192
