11.0,18.0,40.0
10.0,18.0,41.0
10.0,19.0,41.0
10.0,18.0,40.0
11.0,18.0,41.0
10.0,18.0,41.0
10.0,18.0,41.0
10.0,19.0,40.0
10.0,18.0,40.0
11.0,19.0,39.0
11.0,18.0,40.0
11.0,18.0,45.0
10.0,19.0,44.0
11.0,18.0,42.0
11.0,19.0,42.0
11.0,18.0,47.0
10.0,18.0,48.0
10.0,19.0,49.0
10.0,19.0,50.0
11.0,18.0,51.0
10.0,19.0,50.0
11.0,19.0,49.0
10.0,18.0,48.0
11.0,19.0,47.0
11.0,18.0,48.0
10.0,19.0,47.0
11.0,18.0,46.0
11.0,18.0,44.0
10.0,18.0,43.0
10.0,18.0,43.0
11.0,18.0,42.0
10.0,19.0,41.0
11.0,18.0,41.0
11.0,18.0,46.0
11.0,19.0,46.0
11.0,19.0,45.0
10.0,19.0,46.0
10.0,18.0,47.0
11.0,19.0,47.0
10.0,19.0,45.0
10.0,19.0,44.0
11.0,19.0,43.0
10.0,19.0,41.0
11.0,18.0,43.0
11.0,18.0,42.0
11.0,18.0,40.0
10.0,18.0,38.0
10.0,18.0,37.0
10.0,18.0,35.0
11.0,18.0,34.0
10.0,18.0,35.0
11.0,18.0,34.0
11.0,18.0,35.0
10.0,19.0,36.0
11.0,18.0,36.0
11.0,18.0,37.0
11.0,19.0,37.0
11.0,20.0,38.0
10.0,20.0,37.0
10.0,20.0,36.0
10.0,20.0,35.0
9.0,20.0,36.0
11.0,20.0,42.0
11.0,19.0,43.0
9.0,19.0,47.0
13.0,20.0,49.0
16.0,20.0,48.0
15.0,20.0,46.0
15.0,19.0,45.0
15.0,20.0,46.0
15.0,21.0,45.0
15.0,20.0,48.0
15.0,21.0,49.0
14.0,20.0,50.0
15.0,20.0,53.0
14.0,20.0,57.0
14.0,22.0,56.0
15.0,22.0,54.0
14.0,22.0,61.0
14.0,22.0,63.0
14.0,22.0,67.0
15.0,22.0,65.0
15.0,22.0,67.0
15.0,22.0,87.0
19.0,23.0,92.0
24.0,22.0,92.0
22.0,23.0,91.0
22.0,23.0,92.0
21.0,22.0,97.0
20.0,22.0,103.0
20.0,22.0,98.0
21.0,21.0,101.0
20.0,27.0,101.0
20.0,38.0,114.0
20.0,39.0,111.0
27.0,41.0,115.0
35.0,40.0,120.0
33.0,39.0,117.0
33.0,39.0,139.0
30.0,39.0,155.0
29.0,37.0,156.0
28.0,36.0,157.0
29.0,37.0,162.0
30.0,36.0,166.0
33.0,38.0,159.0
44.0,39.0,149.0
43.0,37.0,147.0
46.0,36.0,142.0
44.0,35.0,135.0
43.0,34.0,132.0
46.0,33.0,126.0
55.0,32.0,125.0
62.0,30.0,121.0
74.0,29.0,116.0
108.0,29.0,115.0
112.0,29.0,114.0
153.0,27.0,115.0
147.0,27.0,113.0
219.0,26.0,108.0
213.0,26.0,106.0
249.0,28.0,107.0
279.0,27.0,105.0
264.0,25.0,102.0
268.0,29.0,99.0
281.0,28.0,98.0
362.0,28.0,102.0
387.0,28.0,98.0
385.0,27.0,98.0
360.0,26.0,92.0
349.0,27.0,109.0
338.0,28.0,106.0
360.0,28.0,106.0
371.0,27.0,107.0
360.0,27.0,102.0
333.0,26.0,106.0
312.0,27.0,107.0
292.0,27.0,104.0
275.0,30.0,104.0
273.0,29.0,105.0
280.0,29.0,100.0
314.0,29.0,108.0
309.0,29.0,107.0
322.0,28.0,105.0
310.0,28.0,104.0
299.0,27.0,104.0
314.0,27.0,101.0
307.0,26.0,112.0
280.0,27.0,108.0
270.0,27.0,102.0
299.0,26.0,102.0
285.0,25.0,101.0
270.0,25.0,97.0
257.0,24.0,97.0
241.0,24.0,100.0
225.0,22.0,104.0
218.0,24.0,100.0
208.0,23.0,100.0
193.0,22.0,93.0
181.0,22.0,91.0
168.0,22.0,93.0
167.0,21.0,90.0
158.0,22.0,88.0
147.0,21.0,89.0
143.0,22.0,86.0
142.0,21.0,87.0
132.0,21.0,88.0
123.0,20.0,84.0
118.0,21.0,85.0
121.0,21.0,89.0
118.0,20.0,88.0
110.0,19.0,85.0
105.0,20.0,81.0
98.0,20.0,78.0
95.0,20.0,75.0
90.0,20.0,76.0
84.0,19.0,78.0
84.0,20.0,77.0
92.0,20.0,78.0
92.0,20.0,75.0
104.0,20.0,72.0
106.0,20.0,73.0
99.0,19.0,70.0
96.0,19.0,74.0
89.0,19.0,71.0
84.0,20.0,70.0
81.0,20.0,67.0
82.0,19.0,64.0
84.0,21.0,63.0
80.0,19.0,62.0
77.0,19.0,62.0
77.0,19.0,61.0
80.0,20.0,59.0
87.0,19.0,61.0
83.0,19.0,60.0
80.0,19.0,59.0
79.0,19.0,58.0
83.0,20.0,56.0
79.0,20.0,58.0
75.0,20.0,61.0
70.0,21.0,60.0
70.0,20.0,57.0
67.0,19.0,57.0
66.0,19.0,55.0
61.0,19.0,52.0
59.0,19.0,51.0
57.0,20.0,49.0
68.0,20.0,50.0
81.0,21.0,48.0
88.0,20.0,48.0
84.0,20.0,47.0
87.0,20.0,47.0
88.0,21.0,46.0
84.0,20.0,46.0
79.0,20.0,47.0
79.0,20.0,45.0
80.0,22.0,44.0
82.0,22.0,41.0
79.0,21.0,41.0
74.0,21.0,40.0
68.0,20.0,37.0
73.0,21.0,38.0
72.0,21.0,39.0
66.0,21.0,37.0
64.0,19.0,37.0
61.0,21.0,37.0
58.0,20.0,37.0
58.0,20.0,36.0
66.0,19.0,37.0
64.0,21.0,37.0
67.0,20.0,36.0
65.0,21.0,38.0
67.0,20.0,40.0
64.0,20.0,38.0
60.0,20.0,39.0
58.0,20.0,39.0
57.0,18.0,39.0
54.0,20.0,38.0
54.0,19.0,38.0
52.0,20.0,38.0
51.0,20.0,39.0
50.0,20.0,36.0
47.0,20.0,36.0
