25,75,10,0
25,76,10,0
25,76,10,0
25,76,10,0
25,77,10,0
24,78,10,0
24,77,10,0
24,82,10,0
23,93,10,0
23,93,10,0
22,97,9,0
22,95,9,0
21,93,9,0
22,92,11,0
24,94,11,0
23,97,11,0
28,103,14,0
27,109,16,0
29,106,16,0
29,103,19,0
34,104,22,0
32,106,23,0
43,107,27,0
43,110,30,0
43,109,34,0
42,117,36,0
41,129,40,0
39,124,42,0
43,129,48,0
40,129,52,0
41,140,58,0
43,134,61,0
50,137,64,0
50,139,69,0
49,133,74,0
48,128,77,0
47,129,82,0
45,131,87,0
43,132,90,0
42,139,92,0
41,140,98,0
39,134,101,0
38,135,105,0
39,134,110,0
37,131,112,0
35,128,116,0
33,123,124,0
32,119,136,0
30,123,170,0
29,123,168,0
28,129,193,0
27,135,245,0
26,144,252,0
25,139,307,0
26,153,348,0
42,151,358,0
40,147,379,0
42,134,427,0
40,130,508,0
40,123,516,0
41,122,480,0
38,113,489,0
37,118,453,0
41,111,406,0
39,108,371,0
36,113,385,0
36,104,402,0
36,105,361,0
34,103,358,0
34,100,350,0
35,93,323,0
39,93,297,0
42,89,294,0
43,91,275,0
45,90,252,0
45,87,228,0
45,83,214,0
44,77,205,0
44,72,186,0
43,67,172,0
41,63,157,0
38,61,143,0
36,61,129,0
35,56,118,0
33,55,108,0
32,52,99,0
32,52,94,0
31,49,88,0
30,47,83,0
34,45,79,0
32,46,76,0
39,44,72,0
45,42,71,0
49,41,70,0
47,42,68,0
52,46,67,0
53,45,68,0
54,44,68,0
51,46,67,0
50,47,67,0
50,48,66,0
49,45,65,0
47,44,64,0
48,43,64,0
53,41,61,0
56,41,60,0
73,45,61,0
73,46,60,0
68,45,59,0
64,43,59,0
60,42,57,0
66,49,57,0
63,55,56,0
61,53,54,0
57,54,52,0
55,57,50,0
56,72,48,0
59,81,46,0
56,81,44,0
71,77,42,0
67,80,39,0
72,78,37,0
69,74,35,0
65,70,32,0
71,70,30,0
72,70,28,0
69,70,28,0
68,75,26,0
64,77,26,0
61,76,24,0
60,78,23,0
65,83,29,0
63,82,28,0
59,79,26,0
58,74,25,0
55,75,23,0
52,69,22,0
52,67,21,0
49,62,20,0
48,60,19,0
47,59,18,0
49,58,17,0
46,57,16,0
45,56,16,0
50,57,16,0
48,55,15,0
52,54,15,0
60,58,15,0
56,58,15,0
53,56,14,0
53,57,14,0
50,55,14,0
54,53,13,0
59,55,13,0
56,56,13,0
53,55,12,0
50,53,12,0
47,52,12,0
47,50,11,0
45,49,11,0
43,49,11,0
42,48,11,0
41,47,10,0
39,46,10,0
45,45,10,0
45,42,10,0
51,41,10,0
55,41,10,0
56,39,9,0
55,37,9,0
53,36,9,0
51,34,9,0
49,33,9,0
50,35,9,0
52,34,9,0
55,32,9,0
58,31,9,0
60,31,9,0
58,29,9,0
55,29,9,0
51,28,8,0
49,27,8,0
46,26,8,0
44,25,8,0
42,25,8,0
40,24,8,0
38,24,8,0
37,25,8,0
35,24,8,0
34,23,8,0
32,26,8,0
31,28,8,0
30,29,8,0
29,30,8,0
28,30,8,0
27,31,8,0
26,31,8,0
26,30,8,0
25,30,8,0
24,28,8,0
24,27,8,0
23,26,8,0
23,25,8,0
22,24,8,0
22,23,8,0
21,23,8,0
21,25,8,0
21,24,8,0
20,24,8,0
20,24,8,0
20,25,8,0
20,25,8,0
19,25,8,0
19,24,8,0
19,25,8,0
18,24,8,0
18,25,8,0
18,24,8,0
18,24,8,0
18,23,8,0
18,22,8,0
18,22,8,0
18,21,8,0
17,21,8,0
18,21,8,0
17,21,8,0
17,21,8,0
17,22,8,0
17,22,8,0
17,22,8,0
17,21,8,0
17,21,8,0
17,21,8,0
17,21,8,0
17,22,8,0
17,22,8,0
17,22,8,0
17,22,8,0
17,21,8,0
17,21,8,0
17,21,8,0
17,22,8,0
17,22,8,0
16,23,8,0
17,24,8,0
17,25,8,0
17,24,8,0
17,23,8,0
17,23,8,0
17,23,8,0
16,22,8,0
17,22,8,0
16,22,8,0
17,21,8,0
17,21,8,0
17,22,8,0
16,22,8,0
16,21,8,0
17,21,8,0
16,21,8,0
16,21,8,0
17,21,8,0
16,21,8,0
16,22,8,0
17,21,8,0
17,22,8,0
17,22,8,0
17,22,8,0
17,22,8,0
17,21,8,0
17,21,8,0
17,21,8,0
17,21,8,0
17,21,8,0
17,20,8,0
17,20,8,0
17,19,8,0
17,20,8,0
17,20,8,0
17,20,8,0
17,21,8,0
17,21,8,0
17,21,8,0
17,21,8,0
17,21,8,0
17,21,8,0
17,22,8,0
17,22,8,0
17,22,8,0
17,22,8,0
17,22,8,0
17,21,8,0
17,21,8,0
17,21,8,0
17,21,8,0
16,20,8,0
17,20,8,0
17,20,8,0
17,20,8,0
17,20,8,0
