246.19666666666666,3209,96,15.690655393152532,617.4250106692668,169.12333333333333,2343,149,13.004742724611408,221.09205770175438,256.3333333333333,2496,131,16.010413278030438,658.8672284201973,rr
170.14,1384,83,13.043772460450235,327.2943879595607,59.46666666666667,829,241,7.711463328491336,4.123560538201906,69.42,696,219,8.33186653757728,5.042691455121124,rr
311.31333333333333,1743,60,17.644073603715594,1249.3944634440902,22.053333333333335,197,263,4.696097670761686,1.2413805185083142,73.02333333333333,569,224,8.545369116271884,51.11188829716113,rr
287.3933333333333,2753,84,16.952679237611186,543.5780085391383,180.72333333333333,2415,141,13.443337879162799,446.9987506915555,215.23666666666668,2316,136,14.670946345299837,430.8480246756808,rr
288.3066666666667,2605,94,16.97959559785411,292.46423332216347,130.07,2007,147,11.404823540940912,115.81987065754994,213.78,2147,136,14.621217459568816,543.6750155433805,rr
320.3933333333333,3172,69,17.899534444597528,453.64446569402713,151.08666666666667,2406,146,12.291731638246365,214.99356576009717,242.56,2373,129,15.574337867145427,305.88266095170184,rr
331.3666666666667,2978,94,18.203479520868164,630.5833509182664,144.58666666666667,1955,161,12.024419597912686,214.18249951170012,222.61333333333334,2255,131,14.920232348503603,285.3776681714257,rr
247.97333333333333,2175,124,15.747169057749185,73.20346876595316,180.69666666666666,2438,157,13.442346025402957,339.66298426008916,165.89666666666668,1933,170,12.880087991417865,55.78493814465184,rr
169.41666666666666,1429,121,13.01601577544629,451.94765191135036,115.61333333333333,1366,224,10.752364081137381,42.234793229128165,56.276666666666664,602,222,7.5017775671281175,10.29988584647966,rr
262.8933333333333,2259,85,16.213985732488275,434.55141105036023,236.1,2800,127,15.365545873804809,1942.344695957733,203.21666666666667,1956,142,14.25540833040803,323.3755956813383,rr
169.7,1272,73,13.026895255585652,381.4179108850397,117.88333333333334,1320,190,10.857409144604128,10.473114594598146,51.666666666666664,540,210,7.187952884282608,7.64085491445276,rr
313.69,2457,107,17.711295830627414,389.8548477397015,188.16666666666666,2275,144,13.717385562368168,1069.6819020488163,199.6,1944,138,14.127986409959489,391.34229730714986,rr
348.21666666666664,2624,97,18.660564478778948,617.1280559781525,228.37666666666667,2770,151,15.112136403125358,1148.6032456400733,239.16333333333333,2456,133,15.464906509039533,361.18325586377824,rr
110.71333333333334,879,183,10.52204035980348,112.95079745198157,36.083333333333336,441,238,6.006940430313366,1.8407646687146877,33.18666666666667,257,257,5.760786983274652,0.7327887481771075,rr
