7.0,66.0,52.0
17.0,68.0,51.0
17.0,66.0,52.0
17.0,65.0,52.0
17.0,61.0,53.0
17.0,60.0,54.0
17.0,62.0,54.0
17.0,66.0,54.0
17.0,61.0,55.0
17.0,61.0,53.0
17.0,57.0,53.0
17.0,60.0,52.0
18.0,59.0,52.0
17.0,58.0,51.0
17.0,54.0,51.0
17.0,56.0,52.0
17.0,62.0,52.0
17.0,57.0,51.0
17.0,54.0,51.0
17.0,54.0,53.0
17.0,56.0,52.0
17.0,54.0,52.0
17.0,53.0,52.0
17.0,56.0,54.0
17.0,52.0,52.0
17.0,47.0,53.0
17.0,48.0,53.0
17.0,46.0,57.0
17.0,44.0,58.0
17.0,46.0,59.0
17.0,43.0,61.0
17.0,43.0,66.0
17.0,43.0,69.0
17.0,40.0,72.0
17.0,37.0,77.0
17.0,39.0,79.0
17.0,37.0,86.0
17.0,36.0,103.0
17.0,34.0,113.0
17.0,33.0,115.0
17.0,32.0,114.0
17.0,33.0,111.0
17.0,31.0,105.0
17.0,32.0,99.0
17.0,32.0,92.0
17.0,30.0,87.0
17.0,31.0,84.0
17.0,31.0,85.0
17.0,30.0,85.0
17.0,34.0,84.0
17.0,32.0,83.0
17.0,32.0,81.0
17.0,30.0,81.0
17.0,31.0,80.0
17.0,33.0,77.0
17.0,31.0,74.0
17.0,29.0,79.0
17.0,29.0,79.0
17.0,35.0,79.0
17.0,33.0,82.0
17.0,30.0,80.0
17.0,32.0,78.0
17.0,30.0,75.0
16.0,29.0,71.0
17.0,27.0,71.0
16.0,26.0,71.0
17.0,25.0,70.0
17.0,26.0,72.0
17.0,29.0,70.0
16.0,28.0,69.0
17.0,26.0,67.0
16.0,27.0,65.0
17.0,26.0,66.0
17.0,28.0,67.0
17.0,26.0,68.0
16.0,25.0,67.0
17.0,24.0,65.0
16.0,23.0,67.0
17.0,25.0,69.0
17.0,24.0,67.0
17.0,24.0,70.0
17.0,31.0,73.0
17.0,29.0,71.0
17.0,28.0,69.0
17.0,26.0,67.0
16.0,30.0,66.0
16.0,32.0,69.0
17.0,31.0,72.0
17.0,28.0,70.0
17.0,28.0,68.0
17.0,26.0,66.0
17.0,25.0,65.0
17.0,25.0,65.0
17.0,24.0,68.0
17.0,24.0,71.0
17.0,24.0,70.0
17.0,23.0,67.0
16.0,23.0,66.0
17.0,24.0,66.0
17.0,23.0,76.0
17.0,31.0,77.0
17.0,28.0,75.0
17.0,27.0,72.0
17.0,25.0,69.0
17.0,25.0,66.0
17.0,29.0,65.0
16.0,27.0,63.0
17.0,26.0,63.0
17.0,24.0,65.0
17.0,24.0,67.0
17.0,24.0,65.0
17.0,23.0,63.0
17.0,21.0,63.0
17.0,22.0,75.0
16.0,21.0,84.0
16.0,21.0,82.0
17.0,20.0,78.0
17.0,20.0,74.0
17.0,19.0,71.0
17.0,23.0,69.0
17.0,22.0,66.0
17.0,22.0,64.0
16.0,21.0,61.0
17.0,20.0,62.0
17.0,20.0,63.0
16.0,20.0,63.0
16.0,21.0,61.0
17.0,19.0,62.0
17.0,19.0,62.0
17.0,21.0,62.0
17.0,25.0,62.0
17.0,24.0,64.0
17.0,23.0,64.0
17.0,23.0,62.0
17.0,22.0,62.0
17.0,21.0,61.0
17.0,20.0,59.0
16.0,22.0,58.0
17.0,21.0,62.0
17.0,20.0,63.0
17.0,20.0,62.0
16.0,20.0,59.0
17.0,19.0,58.0
17.0,20.0,59.0
17.0,21.0,60.0
16.0,20.0,60.0
17.0,20.0,59.0
17.0,19.0,59.0
17.0,18.0,59.0
17.0,21.0,61.0
17.0,20.0,59.0
17.0,19.0,58.0
17.0,19.0,57.0
17.0,19.0,58.0
17.0,19.0,60.0
17.0,20.0,60.0
16.0,19.0,59.0
17.0,19.0,58.0
16.0,23.0,60.0
17.0,22.0,64.0
17.0,21.0,63.0
17.0,21.0,62.0
17.0,21.0,60.0
17.0,25.0,63.0
17.0,23.0,64.0
17.0,22.0,62.0
17.0,21.0,62.0
17.0,24.0,62.0
17.0,23.0,63.0
17.0,22.0,64.0
17.0,22.0,66.0
17.0,26.0,64.0
17.0,26.0,62.0
17.0,24.0,62.0
17.0,23.0,60.0
17.0,22.0,59.0
16.0,21.0,58.0
17.0,20.0,58.0
17.0,23.0,57.0
17.0,23.0,61.0
17.0,22.0,62.0
17.0,21.0,60.0
17.0,20.0,59.0
17.0,20.0,57.0
16.0,22.0,56.0
17.0,23.0,56.0
17.0,21.0,55.0
17.0,21.0,54.0
17.0,20.0,54.0
16.0,20.0,53.0
17.0,19.0,54.0
17.0,23.0,54.0
17.0,22.0,58.0
17.0,21.0,60.0
17.0,20.0,62.0
17.0,19.0,60.0
17.0,19.0,60.0
17.0,22.0,60.0
16.0,23.0,61.0
17.0,22.0,60.0
17.0,21.0,58.0
17.0,21.0,60.0
17.0,25.0,58.0
17.0,23.0,62.0
17.0,23.0,60.0
16.0,21.0,61.0
17.0,22.0,59.0
17.0,23.0,60.0
17.0,22.0,58.0
17.0,21.0,57.0
17.0,20.0,59.0
17.0,19.0,58.0
17.0,19.0,59.0
16.0,19.0,62.0
17.0,28.0,63.0
16.0,28.0,61.0
17.0,31.0,59.0
16.0,28.0,58.0
17.0,28.0,59.0
16.0,26.0,59.0
17.0,28.0,58.0
16.0,27.0,59.0
17.0,27.0,62.0
17.0,25.0,62.0
17.0,24.0,60.0
16.0,23.0,60.0
17.0,22.0,59.0
16.0,23.0,57.0
17.0,23.0,57.0
17.0,21.0,58.0
16.0,22.0,65.0
17.0,25.0,62.0
17.0,23.0,61.0
17.0,22.0,59.0
17.0,22.0,59.0
17.0,23.0,58.0
17.0,22.0,59.0
17.0,22.0,58.0
17.0,23.0,62.0
16.0,22.0,66.0
17.0,23.0,65.0
17.0,25.0,63.0
17.0,25.0,62.0
17.0,24.0,61.0
17.0,23.0,60.0
17.0,28.0,60.0
17.0,28.0,61.0
17.0,45.0,63.0
17.0,40.0,61.0
17.0,36.0,61.0
17.0,33.0,62.0
17.0,32.0,62.0
17.0,30.0,62.0
17.0,28.0,61.0
16.0,26.0,60.0
16.0,28.0,62.0
16.0,27.0,66.0
17.0,30.0,66.0
17.0,33.0,66.0
17.0,36.0,65.0
17.0,37.0,65.0
17.0,34.0,64.0
17.0,33.0,62.0
17.0,31.0,64.0
16.0,30.0,64.0
17.0,29.0,64.0
17.0,28.0,64.0
17.0,31.0,64.0
17.0,30.0,62.0
17.0,29.0,64.0
16.0,27.0,62.0
17.0,25.0,61.0
17.0,24.0,63.0
17.0,23.0,62.0
17.0,22.0,61.0
17.0,32.0,61.0
17.0,30.0,60.0
17.0,27.0,64.0
17.0,27.0,62.0
17.0,26.0,62.0
16.0,28.0,63.0
17.0,30.0,63.0
17.0,28.0,64.0
17.0,26.0,66.0
17.0,25.0,64.0
17.0,23.0,63.0
17.0,23.0,62.0
17.0,23.0,64.0
17.0,28.0,70.0
17.0,28.0,68.0
17.0,28.0,71.0
17.0,31.0,68.0
17.0,38.0,67.0
16.0,44.0,66.0
17.0,40.0,65.0
16.0,37.0,67.0
17.0,33.0,68.0
16.0,32.0,67.0
17.0,34.0,69.0
17.0,37.0,67.0
17.0,38.0,65.0
17.0,35.0,64.0
17.0,32.0,64.0
17.0,30.0,64.0
16.0,29.0,65.0
16.0,27.0,68.0
17.0,26.0,66.0
17.0,25.0,68.0
17.0,30.0,66.0
17.0,32.0,68.0
17.0,30.0,69.0
17.0,29.0,70.0
17.0,34.0,69.0
17.0,33.0,67.0
16.0,35.0,67.0
17.0,42.0,71.0
17.0,41.0,71.0
17.0,43.0,70.0
17.0,41.0,71.0
17.0,44.0,71.0
17.0,49.0,75.0
17.0,47.0,75.0
17.0,42.0,75.0
17.0,38.0,74.0
17.0,37.0,71.0
17.0,35.0,72.0
17.0,33.0,73.0
17.0,32.0,74.0
17.0,33.0,74.0
17.0,30.0,73.0
17.0,29.0,73.0
17.0,26.0,74.0
17.0,25.0,74.0
17.0,23.0,74.0
16.0,25.0,77.0
17.0,24.0,77.0
17.0,24.0,74.0
17.0,25.0,82.0
17.0,29.0,85.0
17.0,31.0,87.0
17.0,29.0,86.0
17.0,29.0,85.0
19.0,39.0,83.0
18.0,39.0,84.0
20.0,38.0,86.0
79.0,49.0,88.0
97.0,57.0,90.0
163.0,55.0,89.0
298.0,63.0,88.0
308.0,60.0,101.0
283.0,66.0,106.0
251.0,68.0,142.0
226.0,72.0,148.0
254.0,73.0,139.0
249.0,68.0,146.0
220.0,73.0,157.0
214.0,79.0,150.0
186.0,72.0,188.0
173.0,88.0,186.0
168.0,88.0,175.0
147.0,85.0,175.0
130.0,80.0,172.0
124.0,77.0,174.0
112.0,75.0,181.0
100.0,71.0,166.0
89.0,67.0,169.0
81.0,65.0,161.0
74.0,64.0,148.0
68.0,61.0,144.0
76.0,64.0,147.0
79.0,63.0,142.0
75.0,64.0,149.0
76.0,60.0,144.0
70.0,59.0,137.0
68.0,55.0,134.0
66.0,51.0,135.0
67.0,56.0,134.0
68.0,57.0,144.0
70.0,57.0,139.0
71.0,64.0,143.0
71.0,61.0,135.0
73.0,59.0,138.0
74.0,54.0,138.0
75.0,56.0,134.0
78.0,53.0,143.0
79.0,54.0,135.0
82.0,55.0,129.0
86.0,64.0,143.0
87.0,78.0,142.0
87.0,76.0,144.0
89.0,71.0,143.0
93.0,66.0,142.0
96.0,65.0,148.0
99.0,62.0,144.0
104.0,61.0,151.0
105.0,63.0,150.0
