75,144,353,1510928
74,143,349,1512064
73,144,349,1513200
73,143,355,1519952
91,155,395,1531920
133,191,398,1544392
131,187,456,1556872
120,205,463,1569352
117,243,541,1581832
113,231,531,1594312
118,231,717,1606792
105,217,798,1619272
112,225,897,1631752
124,226,982,1644232
127,251,982,1656712
184,262,983,1669192
214,266,981,1681672
255,273,982,1694152
258,252,983,1706632
239,266,976,1719112
204,269,925,1731600
211,272,939,1744072
197,254,846,1756552
185,271,954,1769032
171,270,921,1781512
215,273,893,1793992
240,284,907,1806472
234,265,841,1818952
216,262,825,1831432
206,255,796,1843912
187,256,819,1856392
158,264,741,1868872
148,276,692,1881352
159,268,716,1893832
140,270,656,1906312
134,255,576,1918792
114,254,528,1931280
97,243,478,1943232
84,240,432,1955192
74,241,400,1967152
65,240,386,1979112
57,235,371,1991072
52,239,376,2003032
47,237,357,2014992
42,235,325,2026952
38,232,299,2038912
35,233,277,2050872
33,235,258,2062832
31,238,249,2074792
30,239,233,2086752
28,243,221,2098712
27,239,213,2110672
26,242,204,2122632
25,256,199,2134592
24,247,200,2146552
24,250,198,2158512
23,252,197,2170472
22,241,198,2182432
26,234,202,2194392
37,242,205,2206352
34,231,210,2218312
31,229,218,2230280
29,217,221,2242232
27,210,228,2254192
26,207,233,2266152
25,203,237,2278112
28,201,243,2290072
29,199,245,2302032
27,189,252,2313992
25,182,256,2325952
25,181,258,2337912
24,173,262,2349872
24,173,260,2361832
24,166,261,2373792
23,160,258,2385752
23,157,254,2397712
25,153,253,2409672
35,149,247,2421632
32,148,244,2433592
30,138,239,2445552
29,133,235,2457512
27,128,232,2469472
25,126,226,2481432
25,120,224,2493392
24,113,220,2505352
23,110,216,2517312
22,102,214,2529272
23,99,210,2540712
22,94,208,2552152
42,98,203,2563592
38,97,203,2575032
35,95,201,2586472
32,90,195,2597912
30,87,193,2609352
28,84,187,2620792
28,82,185,2632232
35,84,181,2643672
33,85,177,2655112
30,88,175,2666552
29,88,171,2677992
27,88,171,2689432
26,89,166,2700872
25,92,165,2712312
24,91,160,2723752
25,90,157,2735192
24,94,156,2746632
24,94,151,2758072
23,94,149,2769512
23,99,146,2780952
23,99,144,2792392
23,98,140,2803832
23,100,139,2815792
22,103,137,2827752
22,101,133,2839712
21,101,133,2851672
21,101,130,2863632
21,98,128,2875072
21,103,129,2887032
21,103,126,2898992
21,105,127,2910952
20,105,124,2922912
20,105,125,2934872
20,104,123,2946832
21,104,121,2958792
21,106,123,2970752
21,104,119,2982712
21,105,119,2994672
19,106,120,3006632
20,105,117,3018592
20,108,118,3030552
20,106,116,3042512
20,105,115,3054472
20,106,115,3066432
20,105,113,3078392
21,106,114,3090352
21,108,111,3102312
21,108,112,3114272
20,109,112,3126232
21,107,110,3138192
20,108,112,3150152
20,107,110,3162120
20,105,110,3174072
20,108,110,3186032
20,109,110,3197992
20,107,109,3209952
22,108,109,3221912
21,108,109,3233872
21,108,109,3245832
21,106,108,3257792
20,108,110,3269752
20,106,108,3281712
20,108,109,3293672
20,105,108,3305632
20,104,108,3317592
20,105,110,3329552
20,104,109,3341512
20,109,111,3353472
20,110,110,3365432
20,108,109,3377392
20,107,110,3389352
22,105,107,3401312
21,108,110,3413272
21,108,108,3425232
21,105,107,3437192
20,108,107,3449152
20,106,105,3461112
21,104,105,3473072
20,105,104,3485032
20,105,104,3496992
22,105,104,3508952
23,105,103,3520912
23,104,106,3532872
24,101,104,3544832
24,104,105,3556792
23,107,107,3568752
22,106,105,3580712
22,105,106,3592672
21,105,105,3604632
21,104,106,3616592
22,101,105,3628552
23,101,104,3640512
22,106,106,3652472
22,106,105,3664432
21,102,104,3676392
21,106,106,3688352
21,105,104,3700312
23,102,103,3712272
24,108,103,3724232
23,107,104,3736192
22,108,105,3748152
22,105,103,3760112
22,105,106,3772072
21,103,104,3784032
21,101,104,3795992
25,100,106,3807952
27,104,104,3819912
25,105,107,3831872
24,102,104,3843832
25,100,105,3855792
24,103,105,3867752
23,102,104,3879712
23,103,106,3891672
22,101,103,3903632
26,97,103,3915072
27,102,105,3927032
25,102,103,3938992
25,103,104,3950952
24,101,103,3962912
23,100,102,3974872
24,100,102,3986832
32,100,101,3998792
30,102,105,4010752
28,100,103,4022712
27,99,103,4034152
26,98,102,4045592
27,97,100,4057032
26,98,101,4068472
